,node1,node1Label,node2,node2Label,Similarity
1197,Hain_2016_SN,RegionRecord,Hermann_2013_SN,RegionRecord,1.0
1198,Bostanci_2013_sections,Specimen,Gomide_2005_sections_s100,Specimen,1.0
1199,Hardman_2002_SNr,RegionRecord,Lolova_1995_snr,RegionRecord,1.0
1200,Bostanci_2013_sections,Specimen,Gomide_2005_sections_bgfg,Specimen,1.0
1201,Hardman_2002_SNr,RegionRecord,Oorschot_1996_snr,RegionRecord,1.0
1202,Bostanci_2010_sections,Specimen,Gomide_2005_sections_s100,Specimen,1.0
1203,Kerkerian_1990_cpu,RegionRecord,Fischer_1992_cpu,RegionRecord,1.0
1204,Bostanci_2010_sections,Specimen,Gomide_2005_sections_bgfg,Specimen,1.0
1205,Kerkerian_1990_cpu,RegionRecord,Covey_2007_striatum,RegionRecord,1.0
1206,Bowenkamp_2000_adult_sections,Specimen,Alexi_1996_sections_calb,Specimen,1.0
1207,Kusnoor_2010_cpu,RegionRecord,Rosen_2001_cpu,RegionRecord,1.0
1208,Bowenkamp_2000_adult_sections,Specimen,Alexi_1996_sections_TH,Specimen,1.0
1209,Kusnoor_2010_cpu,RegionRecord,Cuzon Carlson_2012_cpu,RegionRecord,1.0
1210,Bowenkamp_2000_old_sections,Specimen,Alexi_1996_sections_calb,Specimen,1.0
1211,Lolova_1995_snc,RegionRecord,Johnson_2010b_rat_snc,RegionRecord,1.0
1212,Bowenkamp_2000_old_sections,Specimen,Alexi_1996_sections_TH,Specimen,1.0
1213,Lolova_1995_snc,RegionRecord,Johnson_2010_rat_SNc,RegionRecord,1.0
1214,Breckenridge_2013_study4_sections,Specimen,Gonzales-Aparicio_2011_old_sections,Specimen,1.0
1215,Lolova_1995_snr,RegionRecord,Hardman_2002_SNr,RegionRecord,1.0
1216,Breckenridge_2013_study4_sections,Specimen,Frau_2011_sections,Specimen,1.0
1217,Lolova_1995_snr,RegionRecord,Oorschot_1996_snr,RegionRecord,1.0
1218,Breckenridge_2013_study5_sections_fluorescent,Specimen,Gonzales-Aparicio_2011_old_sections,Specimen,1.0
1219,McNeill_1990_cpu,RegionRecord,Ashwell_1996,RegionRecord,1.0
1220,Breckenridge_2013_study5_sections_fluorescent,Specimen,Frau_2011_sections,Specimen,1.0
1221,McNeill_1990_cpu,RegionRecord,Abdurakhmanova_2017_cpu,RegionRecord,1.0
1222,Bukhatwa_2009_sections,Specimen,Back_2013_sections,Specimen,1.0
1223,Meredith_1989_nacc,RegionRecord,Lawrence_2012_golgi_nacc,RegionRecord,1.0
1224,Bukhatwa_2009_sections,Specimen,Winter_2007_sections,Specimen,1.0
1225,Meade_2000_cpu,RegionRecord,Fischer_1992_cpu,RegionRecord,1.0
1226,Cao_2012_normal_POD7_sections,Specimen,Cao_2012_normal_POD14_sections,Specimen,1.0
1227,Meade_2000_cpu,RegionRecord,Covey_2007_striatum,RegionRecord,1.0
1228,Cao_2012_normal_POD7_sections,Specimen,Cao_2012_sham_POD7_sections,Specimen,1.0
1229,Mori_2017_SNc,RegionRecord,Horvath_2011_snc,RegionRecord,1.0
1230,Cao_2012_sham_POD7_sections,Specimen,Cao_2012_normal_POD14_sections,Specimen,1.0
1231,Mori_2017_SNc,RegionRecord,Gross_2003_snc,RegionRecord,1.0
1232,Cao_2012_sham_POD7_sections,Specimen,Cao_2012_normal_POD7_sections,Specimen,1.0
1233,O'Kusky_1999_cpu,RegionRecord,Ashwell_1996,RegionRecord,1.0
1234,Cao_2012_normal_POD14_sections,Specimen,Cao_2012_sham_POD7_sections,Specimen,1.0
1235,O'Kusky_1999_cpu,RegionRecord,Abdurakhmanova_2017_cpu,RegionRecord,1.0
1236,Cao_2012_normal_POD14_sections,Specimen,Cao_2012_normal_POD7_sections,Specimen,1.0
1237,O'Kusky_1999_stn,RegionRecord,Sturrock_1991_STN,RegionRecord,1.0
1238,Cao_2012_normal_POD21_sections,Specimen,Cao_2012_sham_POD7_sections,Specimen,1.0
1239,O'Kusky_1999_snc,RegionRecord,Horvath_2011_snc,RegionRecord,1.0
1240,Cao_2012_normal_POD21_sections,Specimen,Cao_2012_normal_POD7_sections,Specimen,1.0
1241,O'Kusky_1999_snc,RegionRecord,Gross_2003_snc,RegionRecord,1.0
1242,Cao_2012_sham_POD14_sections,Specimen,Cao_2012_sham_POD7_sections,Specimen,1.0
1243,Ong_2002_cpu,RegionRecord,Ashwell_1996,RegionRecord,1.0
1244,Cao_2012_sham_POD14_sections,Specimen,Cao_2012_normal_POD7_sections,Specimen,1.0
1245,Ong_2002_cpu,RegionRecord,Abdurakhmanova_2017_cpu,RegionRecord,1.0
1246,Cao_2012_sham_POD21_sections,Specimen,Cao_2012_sham_POD7_sections,Specimen,1.0
1247,Ong_2002_SN,RegionRecord,Olson_2015_sn,RegionRecord,1.0
1248,Cao_2012_sham_POD21_sections,Specimen,Cao_2012_normal_POD7_sections,Specimen,1.0
1249,Ong_2002_SN,RegionRecord,Hermann_2013_SN,RegionRecord,1.0
1250,Carta_2011_sections_TH,Specimen,Gonzales-Aparicio_2011_old_sections,Specimen,1.0
1251,Oestergaard_1995_striatum,RegionRecord,Naito_1994_striatum,RegionRecord,1.0
1252,Carta_2011_sections_TH,Specimen,Frau_2011_sections,Specimen,1.0
1253,Oestergaard_1995_striatum,RegionRecord,Ihara_1986_str,RegionRecord,1.0
1254,Carta_2011_sections_nissl,Specimen,Gonzales-Aparicio_2011_old_sections,Specimen,1.0
1255,Parish_2001_cpu,RegionRecord,Ashwell_1996,RegionRecord,1.0
1256,Carta_2011_sections_nissl,Specimen,Frau_2011_sections,Specimen,1.0
1257,Parish_2001_cpu,RegionRecord,Abdurakhmanova_2017_cpu,RegionRecord,1.0
1258,Chadi_1993_sections_TH,Specimen,Gonzales-Aparicio_2011_old_sections,Specimen,1.0
1259,Parish_2001_snc,RegionRecord,Horvath_2011_snc,RegionRecord,1.0
1260,Chadi_1993_sections_TH,Specimen,Frau_2011_sections,Specimen,1.0
1261,Parish_2001_snc,RegionRecord,Gross_2003_snc,RegionRecord,1.0
1262,Chadi_1993_sections_GFAP,Specimen,Gonzales-Aparicio_2011_old_sections,Specimen,1.0
1263,Pickel_1998_nacc,RegionRecord,Pickel_2006_nacc,RegionRecord,1.0
1264,Chadi_1993_sections_GFAP,Specimen,Frau_2011_sections,Specimen,1.0
1265,Pickel_2006_nacc,RegionRecord,Pickel_1998_nacc,RegionRecord,1.0
1266,Chalimoniuk_2006_nNOS_sections,Specimen,Chan_1997_sections,Specimen,1.0
1267,Rabchevsky_1998_cpu,RegionRecord,NMO_Kellendonk_2013_cpu,RegionRecord,1.0
1268,Chalimoniuk_2006_nNOS_sections,Specimen,NMO_Martone_2006_slices,Specimen,1.0
1269,Roberts_1995_striatum,RegionRecord,Naito_1994_striatum,RegionRecord,1.0
1270,Chalimoniuk_2006_TH_sections,Specimen,Chan_1997_sections,Specimen,1.0
1271,Roberts_1995_striatum,RegionRecord,Ihara_1986_str,RegionRecord,1.0
1272,Chalimoniuk_2006_TH_sections,Specimen,NMO_Martone_2006_slices,Specimen,1.0
1273,San Jose_2001_str,RegionRecord,Suarez_2013_cpu,RegionRecord,1.0
1274,Depboylu_2013_sections,Specimen,Chan_1997_sections,Specimen,1.0
1275,San Jose_2001_str,RegionRecord,Ramaswamy_2009_cpu,RegionRecord,1.0
1276,Depboylu_2013_sections,Specimen,NMO_Martone_2006_slices,Specimen,1.0
1277,Richards_2007_SNc,RegionRecord,Sun_2012_snc,RegionRecord,1.0
1278,Fujiyama_2016_sections,Specimen,Gomide_2005_sections_s100,Specimen,1.0
1279,Richards_2007_SNc,RegionRecord,Price_2009_snc,RegionRecord,1.0
1280,Fujiyama_2016_sections,Specimen,Gomide_2005_sections_bgfg,Specimen,1.0
1281,Sizemore_2010_cpu,RegionRecord,Echeverry_2004_cpu,RegionRecord,1.0
1282,Fukuda_1994_sections,Specimen,Johnson_2010_mice_sections,Specimen,1.0
1283,Sizemore_2010_cpu,RegionRecord,Loescher_2006_cpu,RegionRecord,1.0
1284,Gomide_2005b_sections_TH,Specimen,Gomide_2005_sections_s100,Specimen,1.0
1285,Sizemore_2016_snc,RegionRecord,Yang_2008_snc,RegionRecord,1.0
1286,Gomide_2005b_sections_TH,Specimen,Gomide_2005_sections_bgfg,Specimen,1.0
1287,Sturrock_1991_STN,RegionRecord,O'Kusky_1999_stn,RegionRecord,1.0
1288,Gomide_2005b_sections_OX-42,Specimen,Gomide_2005_sections_s100,Specimen,1.0
1289,Talavera_1997_cpu,RegionRecord,Laprade_1997_cpu,RegionRecord,1.0
1290,Gomide_2005b_sections_OX-42,Specimen,Gomide_2005_sections_bgfg,Specimen,1.0
1291,Talavera_1997_cpu,RegionRecord,Day-Wilson_2006_cpu,RegionRecord,1.0
1292,Gomide_2005b_sections_GFAP,Specimen,Gomide_2005_sections_s100,Specimen,1.0
1293,Vidyadhara_2016_SNc,RegionRecord,Horvath_2011_snc,RegionRecord,1.0
1294,Gomide_2005b_sections_GFAP,Specimen,Gomide_2005_sections_bgfg,Specimen,1.0
1295,Vidyadhara_2016_SNc,RegionRecord,Gross_2003_snc,RegionRecord,1.0
1296,Ishida_2001_sections,Specimen,Back_2013_sections,Specimen,1.0
1297,Walker_2012_cpu,RegionRecord,Echeverry_2004_cpu,RegionRecord,1.0
1298,Ishida_2001_sections,Specimen,Winter_2007_sections,Specimen,1.0
1299,Walker_2012_cpu,RegionRecord,Loescher_2006_cpu,RegionRecord,1.0
1300,Koshimizu_2013_sections,Specimen,Back_2013_sections,Specimen,1.0
1301,Wang_2007_cpu,RegionRecord,Fischer_1992_cpu,RegionRecord,1.0
1302,Koshimizu_2013_sections,Specimen,Winter_2007_sections,Specimen,1.0
1303,Wang_2007_cpu,RegionRecord,Covey_2007_striatum,RegionRecord,1.0
1304,Lorenc-Koci_2011_sections,Specimen,Back_2013_sections,Specimen,1.0
1305,West_1996_cpu,RegionRecord,Champy_2003_striatumpart,RegionRecord,1.0
1306,Lorenc-Koci_2011_sections,Specimen,Winter_2007_sections,Specimen,1.0
1307,West_1996_cpu,RegionRecord,Champy_2003_striatum,RegionRecord,1.0
1308,Omelchenko_2016_sections_TH,Specimen,Omelchenko_2016_sections_nissl,Specimen,1.0
1309,Yang_2008_str,RegionRecord,Naito_1994_striatum,RegionRecord,1.0
1310,Omelchenko_2016_sections_nissl,Specimen,Omelchenko_2016_sections_TH,Specimen,1.0
1311,Yang_2008_str,RegionRecord,Ihara_1986_str,RegionRecord,1.0
1312,Park_2006_sections_Dil,Specimen,Andreassen_2000_sections_ppSS,Specimen,1.0
1313,Yang_2008_snc,RegionRecord,Sizemore_2016_snc,RegionRecord,1.0
1314,Park_2006_sections_Dil,Specimen,Park_2006_TH_nissl_sections,Specimen,1.0
1315,Zoli_1993_cpu,RegionRecord,Laprade_1997_cpu,RegionRecord,1.0
1316,Park_2006_TH_nissl_sections,Specimen,Andreassen_2000_sections_ppSS,Specimen,1.0
1317,Zoli_1993_cpu,RegionRecord,Day-Wilson_2006_cpu,RegionRecord,1.0
1318,Park_2006_TH_nissl_sections,Specimen,Park_2006_sections_Dil,Specimen,1.0
1319,Cenci_1992_cpu,RegionRecord,Benes_1985_cpu,RegionRecord,1.0
1320,Purisai_2007_sections,Specimen,Chan_1997_sections,Specimen,1.0
1321,Cenci_1992_cpu,RegionRecord,Andreassen_2000_cpu,RegionRecord,1.0
1322,Purisai_2007_sections,Specimen,NMO_Martone_2006_slices,Specimen,1.0
1323,Baquet_2009_SNc,RegionRecord,Breckenridge_2013_snc,RegionRecord,1.0
1324,Rodrigues_2001_sections_TH,Specimen,Back_2013_sections,Specimen,1.0
1325,Baquet_2009_SNc,RegionRecord,Smeyne_2016_SNc,RegionRecord,1.0
1326,Rodrigues_2001_sections_TH,Specimen,Winter_2007_sections,Specimen,1.0
1327,Finkelstein_2000_snc,RegionRecord,Johnson_2010b_rat_snc,RegionRecord,1.0
1328,Rodrigues_2001_sections_GFAP,Specimen,Back_2013_sections,Specimen,1.0
1329,Finkelstein_2000_snc,RegionRecord,Johnson_2010_rat_SNc,RegionRecord,1.0
1330,Rodrigues_2001_sections_GFAP,Specimen,Winter_2007_sections,Specimen,1.0
1331,Harris_1996_SN,RegionRecord,Lorenc-Koci_2011_sn,RegionRecord,1.0
1332,Rodrigues_2001_sections_OX42,Specimen,Back_2013_sections,Specimen,1.0
1333,Hamre_1999_SNc,RegionRecord,Horvath_2011_snc,RegionRecord,1.0
1334,Rodrigues_2001_sections_OX42,Specimen,Winter_2007_sections,Specimen,1.0
1335,Hamre_1999_SNc,RegionRecord,Gross_2003_snc,RegionRecord,1.0
1336,Saal_2015_sections,Specimen,Chan_1997_sections,Specimen,1.0
1337,Rosen_2001_cpu,RegionRecord,Kusnoor_2010_cpu,RegionRecord,1.0
1338,Saal_2015_sections,Specimen,NMO_Martone_2006_slices,Specimen,1.0
1339,Rosen_2001_cpu,RegionRecord,Cuzon Carlson_2012_cpu,RegionRecord,1.0
1340,Shaw_2010_sections,Specimen,Ma_2009_mountedsections_TH,Specimen,1.0
1341,Oorschot_2013_striatum,RegionRecord,Naito_1994_striatum,RegionRecord,1.0
1342,Shaw_2010_sections,Specimen,Ma_2009_mountedsections_nissl,Specimen,1.0
1343,Oorschot_2013_striatum,RegionRecord,Ihara_1986_str,RegionRecord,1.0
1344,Stanic_2004_sections,Specimen,Gomide_2005_sections_s100,Specimen,1.0
1345,Smeyne_2005_snc,RegionRecord,Horvath_2011_snc,RegionRecord,1.0
1346,Stanic_2004_sections,Specimen,Gomide_2005_sections_bgfg,Specimen,1.0
1347,Smeyne_2005_snc,RegionRecord,Gross_2003_snc,RegionRecord,1.0
1348,Tasselli_2013_sections,Specimen,Chan_1997_sections,Specimen,1.0
1349,Barcia_2012_cpu,RegionRecord,Benes_1985_cpu,RegionRecord,1.0
1350,Tasselli_2013_sections,Specimen,NMO_Martone_2006_slices,Specimen,1.0
1351,Barcia_2012_cpu,RegionRecord,Andreassen_2000_cpu,RegionRecord,1.0
1352,Tatenhorst_2014_sections,Specimen,Chan_1997_sections,Specimen,1.0
1353,Sadek_2012_GP,RegionRecord,Gritti_2006_gp,RegionRecord,1.0
1354,Tatenhorst_2014_sections,Specimen,NMO_Martone_2006_slices,Specimen,1.0
1355,NMO_Kellendonk_2013_cpu,RegionRecord,Rabchevsky_1998_cpu,RegionRecord,1.0
1356,Walker_2012b_sections,Specimen,Sanchez_2008_22m_sections,Specimen,1.0
1357,NMO_Martone_2008_str,RegionRecord,Suarez_2013_cpu,RegionRecord,1.0
1358,Walker_2012b_sections,Specimen,Johnson_2010_rats_sections,Specimen,1.0
1359,NMO_Martone_2008_str,RegionRecord,Ramaswamy_2009_cpu,RegionRecord,1.0
1360,Walters_1999_sections,Specimen,Chan_1997_sections,Specimen,1.0
1361,NMO_Martone_nacc,RegionRecord,Bayer_1994_nacc,RegionRecord,1.0
1362,Walters_1999_sections,Specimen,NMO_Martone_2006_slices,Specimen,1.0
1363,Aguirre_2001_sn,RegionRecord,Janis_2008_SN,RegionRecord,1.0
1364,Westphal_2016_sections,Specimen,Johnson_2010b_rat_sections,Specimen,1.0
1365,Becker_2017_snc,RegionRecord,Horvath_2011_snc,RegionRecord,1.0
1366,Westphal_2016_sections,Specimen,Roberts_1995_ultrathin,Specimen,1.0
1367,Becker_2017_snc,RegionRecord,Gross_2003_snc,RegionRecord,1.0
1368,Wild_2013_sections,Specimen,Van de Berg_2002_sections,Specimen,1.0
1369,Champy_2003_sn,RegionRecord,Olson_2015_sn,RegionRecord,1.0
1370,Zhao_2002_ultrathin,Specimen,Canudas_2000_sections,Specimen,1.0
1371,Champy_2003_sn,RegionRecord,Hermann_2013_SN,RegionRecord,1.0
1372,Zhao_2002_ultrathin,Specimen,Benes_1985_semithin,Specimen,1.0
1373,Chan_1997_SNc,RegionRecord,Horvath_2011_snc,RegionRecord,1.0
1374,Eilam_2003_2m_TH_sections,Specimen,Eilam_2003_TH_sections,Specimen,1.0
1375,Chan_1997_SNc,RegionRecord,Gross_2003_snc,RegionRecord,1.0
1376,Eilam_2003_TH_sections,Specimen,Eilam_2003_2m_TH_sections,Specimen,1.0
1377,Frau_2011_snc,RegionRecord,Ma_2009_snc,RegionRecord,1.0
1378,Kusnoor_2010_golgi_sections,Specimen,Johnson_2010_Wtmice_sections,Specimen,1.0
1379,Frau_2011_snc,RegionRecord,Kang_2010_snc,RegionRecord,1.0
1380,McNeill_1990_25m_sections,Specimen,McNeill_1990_30m_sections,Specimen,1.0
1381,Gomide_2005_snc,RegionRecord,Rodrigues_2001_snc,RegionRecord,1.0
1382,Gomide_2005_snc,RegionRecord,Gomide_2005b_snc,RegionRecord,1.0
1383,Gonzales-Aparicio_2011_snc,RegionRecord,Horvath_2011_snc,RegionRecord,1.0
1384,Gonzales-Aparicio_2011_snc,RegionRecord,Gross_2003_snc,RegionRecord,1.0
1385,Wouterlood_2012_sections_vgat_terminals_distribution_str,Distribution,Wouterlood_2012_sections_vgat_terminals_distribution_str_2,Distribution,1.0
1386,Wouterlood_2012_sections_vgat_terminals_distribution_str_2,Distribution,Wouterlood_2012_sections_vgat_terminals_distribution_str,Distribution,1.0
1387,Loescher_2006_sections_GAD65heavy_mRNA_neurons_quantitation,Distribution,Loescher_2006_sections_GAD67_heavily_neurons_distribution,Distribution,1.0
1388,Loescher_2006_sections_GAD65heavy_mRNA_neurons_quantitation,Distribution,Loescher_2006_sections_GAD65_lightly_neurons_distribution_cpu,Distribution,1.0
1389,Loescher_2006_sections_GAD65_lightly_neurons_distribution_cpu,Distribution,Loescher_2006_sections_GAD67_heavily_neurons_distribution,Distribution,1.0
1390,Loescher_2006_sections_GAD65_lightly_neurons_distribution_cpu,Distribution,Loescher_2006_sections_GAD65heavy_mRNA_neurons_quantitation,Distribution,1.0
1391,Loescher_2006_sections_GAD67_heavily_neurons_distribution,Distribution,Loescher_2006_sections_GAD65_lightly_neurons_distribution_cpu,Distribution,1.0
1392,Loescher_2006_sections_GAD67_heavily_neurons_distribution,Distribution,Loescher_2006_sections_GAD65heavy_mRNA_neurons_quantitation,Distribution,1.0
1393,Loescher_2006_sections_GAD67_lightly_neurons_distribution_cpu,Distribution,Loescher_2006_sections_GAD65_lightly_neurons_distribution_cpu,Distribution,1.0
1394,Loescher_2006_sections_GAD67_lightly_neurons_distribution_cpu,Distribution,Loescher_2006_sections_GAD65heavy_mRNA_neurons_quantitation,Distribution,1.0
1395,NMO_Kellendonk_2013_cpu_1,DataType,NMO_Kellendonk_2013_cpu_3,DataType,1.0
1396,NMO_Kellendonk_2013_cpu_1,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1397,NMO_Kellendonk_2013_cpu_2,DataType,NMO_Kellendonk_2013_cpu_3,DataType,1.0
1398,NMO_Kellendonk_2013_cpu_2,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1399,NMO_Kellendonk_2013_cpu_3,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1400,NMO_Kellendonk_2013_cpu_3,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1401,NMO_Kellendonk_2013_cpu_4,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1402,NMO_Kellendonk_2013_cpu_4,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1403,NMO_Kellendonk_2013_cpu_5,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1404,NMO_Kellendonk_2013_cpu_5,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1405,NMO_Kellendonk_2013_cpu_6,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1406,NMO_Kellendonk_2013_cpu_6,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1407,NMO_Kellendonk_2013_cpu_7,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1408,NMO_Kellendonk_2013_cpu_7,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1409,NMO_Kellendonk_2013_cpu_8,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1410,NMO_Kellendonk_2013_cpu_8,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1411,NMO_Kellendonk_2013_cpu_9,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1412,NMO_Kellendonk_2013_cpu_9,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1413,NMO_Kellendonk_2013_cpu_10,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1414,NMO_Kellendonk_2013_cpu_10,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1415,NMO_Kellendonk_2013_cpu_11,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1416,NMO_Kellendonk_2013_cpu_11,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1417,NMO_Kellendonk_2013_cpu_12,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1418,NMO_Kellendonk_2013_cpu_12,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1419,NMO_Kellendonk_2013_cpu_13,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1420,NMO_Kellendonk_2013_cpu_13,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1421,NMO_Kellendonk_2013_cpu_14,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1422,NMO_Kellendonk_2013_cpu_14,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1423,NMO_Kellendonk_2013_cpu_15,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1424,NMO_Kellendonk_2013_cpu_15,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1425,NMO_Kellendonk_2013_cpu_16,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1426,NMO_Kellendonk_2013_cpu_16,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1427,NMO_Kellendonk_2013_cpu_17,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1428,NMO_Kellendonk_2013_cpu_17,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1429,NMO_Kellendonk_2013_cpu_18,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1430,NMO_Kellendonk_2013_cpu_18,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1431,NMO_Kellendonk_2013_cpu_19,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1432,NMO_Kellendonk_2013_cpu_19,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1433,NMO_Kellendonk_2013_cpu_20,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1434,NMO_Kellendonk_2013_cpu_20,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1435,NMO_Kellendonk_2013_cpu_21,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1436,NMO_Kellendonk_2013_cpu_21,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1437,NMO_Kellendonk_2013_cpu_22,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1438,NMO_Kellendonk_2013_cpu_22,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1439,NMO_Kellendonk_2013_cpu_23,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1440,NMO_Kellendonk_2013_cpu_23,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1441,NMO_Kellendonk_2013_cpu_24,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1442,NMO_Kellendonk_2013_cpu_24,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1443,NMO_Kellendonk_2013_cpu_25,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1444,NMO_Kellendonk_2013_cpu_25,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1445,NMO_Kellendonk_2013_cpu_26,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1446,NMO_Kellendonk_2013_cpu_26,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1447,NMO_Kellendonk_2013_cpu_27,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1448,NMO_Kellendonk_2013_cpu_27,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1449,NMO_Kellendonk_2013_cpu_28,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1450,NMO_Kellendonk_2013_cpu_28,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1451,NMO_Kellendonk_2013_cpu_29,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1452,NMO_Kellendonk_2013_cpu_29,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1453,NMO_Kellendonk_2013_cpu_30,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
1454,NMO_Kellendonk_2013_cpu_30,DataType,NMO_Kellendonk_2013_cpu_1,DataType,1.0
1455,NMO_Kellendonk_2013_cpu_31,DataType,NMO_Kellendonk_2013_cpu_2,DataType,1.0
