,Name,Label,Page Rank Score
1593,Walker_2012_ultrathin,Specimen,0.19771591108292344
1594,Lawrence_2012_sections_glia_quantitation_nacc_stereology,StereologyDetail,0.1976607150863856
1595,Horvath_2011_snc,RegionRecord,0.1976607150863856
1596,Lawrence_2012_sections_neurons_quantitation_nacc_stereology,StereologyDetail,0.1976607150863856
1597,Ashwell_1996,RegionRecord,0.1976607150863856
1598,Horvath_2011_stereology,StereologyDetail,0.1976607150863856
1599,Van de Berg_2002_cpu,RegionRecord,0.1976607150863856
1600,Ashwell_1996_stereology,StereologyDetail,0.1976607150863856
1601,MAGELLAN,Software,0.1976607150863856
1602,Van de Berg_2002_stereology,StereologyDetail,0.1976607150863856
1603,Burke_1990_sections,Specimen,0.1976303570903838
1604,Liquid nitrogen,Solution,0.19747973910998556
1605,Purisai_2007_sections,Specimen,0.19733437672257426
1606,Walker_2012b_sections,Specimen,0.19733437672257426
1607,Cullity_2018_DRD1P17F_sections,Specimen,0.19733437672257426
1608,Cullity_2018_DRD1P17M_sections,Specimen,0.19733437672257426
1609,Cullity_2018_DRD1P25F_sections,Specimen,0.19733437672257426
1610,Cullity_2018_DRD1P25M_sections,Specimen,0.19733437672257426
1611,Cullity_2018_DRD1P35F_sections,Specimen,0.19733437672257426
1612,Cullity_2018_DRD1P35M_sections,Specimen,0.19733437672257426
1613,Cullity_2018_DRD1P49F_sections,Specimen,0.19733437672257426
1614,Cullity_2018_DRD1P49M_sections,Specimen,0.19733437672257426
1615,Cullity_2018_DRD1P70F_sections,Specimen,0.19733437672257426
1616,Cullity_2018_DRD1P70M_sections,Specimen,0.19733437672257426
1617,Cullity_2018_DRD2P17F_sections,Specimen,0.19733437672257426
1618,Cullity_2018_DRD2P17M_sections,Specimen,0.19733437672257426
1619,Cullity_2018_DRD2P24F_sections,Specimen,0.19733437672257426
1620,Cullity_2018_DRD2P24M_sections,Specimen,0.19733437672257426
1621,Cullity_2018_DRD2P35F_sections,Specimen,0.19733437672257426
1622,Cullity_2018_DRD2P35M_sections,Specimen,0.19733437672257426
1623,Cullity_2018_DRD2P49F_sections,Specimen,0.19733437672257426
1624,Cullity_2018_DRD2P49M_sections,Specimen,0.19733437672257426
1625,Cullity_2018_DRD2P70F_sections,Specimen,0.19733437672257426
1626,Cullity_2018_DRD2P70M_sections,Specimen,0.19733437672257426
1627,Kusnoor_2010_cpu,RegionRecord,0.1970156256807968
1628,Poirier_1983_brains,Specimen,0.1970156256807968
1629,Parish_2001_sections_snc_NR_stereology,StereologyDetail,0.1970156256807968
1630,Tasselli_2013_brains,Specimen,0.1970156256807968
1631,Smeyne_2016_sections_designbased_TH_neurons_quantitation_stereology,StereologyDetail,0.1970156256807968
1632,Kopp_1992_brains,Specimen,0.1970156256807968
1633,Song_2012_stereology,StereologyDetail,0.1970156256807968
1634,Song_2012,RegionRecord,0.1970156256807968
1635,vanBregt_2012_stereology_neurons,StereologyDetail,0.1970156256807968
1636,Stanic_2004_snc,RegionRecord,0.1970156256807968
1637,Stanic_2004_stereology,StereologyDetail,0.1970156256807968
1638,Tasselli_2013_snc,RegionRecord,0.1970156256807968
1639,Tasselli_2013_stereology,StereologyDetail,0.1970156256807968
1640,Lawrence_2012_golgi_nacc,RegionRecord,0.1970156256807968
1641,Ibanez-Sandoval_2017_stereology,StereologyDetail,0.1970156256807968
1642,Antzoulatos_2011_cpu,RegionRecord,0.1970156256807968
1643,Luk_2001_stereology_nissl,StereologyDetail,0.1970156256807968
1644,Ibanez-Sandoval_2010_str,RegionRecord,0.1970156256807968
1645,Peterson_1999_stereology_neurons,StereologyDetail,0.1970156256807968
1646,,Source,0.1970156256807968
1647,Samadi_2013_11w_stereology,StereologyDetail,0.1970156256807968
1648,,Source,0.1970156256807968
1649,Song_2013_nnos_stereology,StereologyDetail,0.1970156256807968
1650,,Source,0.1970156256807968
1651,Zhang_2016_stereology_neurons,StereologyDetail,0.1970156256807968
1652,VisioScan,Software,0.1970156256807968
1653,,Source,0.196951808501035
1654,Lenz_1994_brain,Specimen,0.19688281370326877
1655,,Source,0.19688281370326877
1656,Uryu_1999_ultrathin_asym_synapses_quantitation_psn-cam_cpu_DL,DataType,0.19685263065621258
1657,Uryu_1999_ultrathin_sym_synapses_quantitation_PSA-NCAM_cpu_DL,DataType,0.19685263065621258
1658,Horvath_2011_sections,Specimen,0.19681071435334163
1659,Ashwell_1996_sections,Specimen,0.19681071435334163
1660,Canudas_2000_sections,Specimen,0.19681071435334163
1661,Dodds_2014_sections,Specimen,0.19681071435334163
1662,Van de Berg_2002_sections,Specimen,0.19681071435334163
1663,McNeill_1990_10m_sections,Specimen,0.1968107141554356
1664,McNeill_1990_3m_sections,Specimen,0.1968107141554356
1665,"Agranular insular cortex, dorsal part",BrainRegion,0.19674999974668028
1666,Goat anti mouse_AP,Reporter,0.1966129031032324
1667,Koshimizu_2013,Experiment,0.1966129031032324
1668,Lorenc-Koci_2011_sections_CV,Specimen,0.19655520715750754
1669,Hain_2016_SN,RegionRecord,0.1965138899162412
1670,Janis_2008_SN,RegionRecord,0.1965138899162412
1671,Oorschot_2013_striatum,RegionRecord,0.1965138899162412
1672,Kang_2010_snc,RegionRecord,0.1965138899162412
1673,Champy_2003_sn,RegionRecord,0.1965138899162412
1674,Panneton_2010_snr,RegionRecord,0.1965138899162412
1675,Hain_2016_sections_cells_quantitation_stereology,StereologyDetail,0.1965138899162412
1676,Vu_2000_sn,RegionRecord,0.1965138899162412
1677,Janis_2008_stereology,StereologyDetail,0.1965138899162412
1678,Ratzka_2012_snc_P28,RegionRecord,0.1965138899162412
1679,Kang_2010_stereology,StereologyDetail,0.1965138899162412
1680,Ratzka_2012_snc_P0,RegionRecord,0.1965138899162412
1681,Panneton_2010_stereology_snr,StereologyDetail,0.1965138899162412
1682,Walters_1999_snc,RegionRecord,0.1965138899162412
1683,vanBregt_2012_stereology_TH,StereologyDetail,0.1965138899162412
1684,Westphal_2016_sn,RegionRecord,0.1965138899162412
1685,Vu_2000_stereology,StereologyDetail,0.1965138899162412
1686,Hawlitschka_2017_cpu,RegionRecord,0.1965138899162412
1687,Bostanci_2008_stereology_left,StereologyDetail,0.1965138899162412
1688,Juckel_2011_cpu,RegionRecord,0.1965138899162412
1689,Bostanci_2008_stereology_right,StereologyDetail,0.1965138899162412
1690,,Source,0.1965138899162412
1691,Bostanci_2013_stereology_left,StereologyDetail,0.1965138899162412
1692,,Source,0.1965138899162412
1693,Bostanci_2013_stereology_right,StereologyDetail,0.1965138899162412
1694,,Source,0.1965138899162412
1695,Bostanci_2010_stereology_left,StereologyDetail,0.1965138899162412
1696,Ratzka_2012_P0_brains,Specimen,0.1965138899162412
1697,Bostanci_2010_stereology_right,StereologyDetail,0.1965138899162412
1698,Busceti_2008_PN1_brains,Specimen,0.1965138899162412
1699,Gomide_2005b_stereology_TH_contra,StereologyDetail,0.1965138899162412
1700,Busceti_2008_PN8_brains,Specimen,0.1965138899162412
1701,Ratzka_2012_stereology_P0,StereologyDetail,0.1965138899162412
1702,Busceti_2008_PN16_brains,Specimen,0.1965138899162412
1703,Ratzka_2012_stereology_P28,StereologyDetail,0.1965138899162412
1704,Salin_1990b_brains,Specimen,0.1965138899162412
1705,Walters_2012_stereology,StereologyDetail,0.1965138899162412
1706,Sirinathsinghji_1991_brain,Specimen,0.1965138899162412
1707,Westphal_2016_stereology,StereologyDetail,0.1965138899162412
1708,Busceti_2008_PN1_stereology,StereologyDetail,0.1965138899162412
1709,Busceti_2008_PN8_stereology,StereologyDetail,0.1965138899162412
1710,Busceti_2008_PN16_stereology,StereologyDetail,0.1965138899162412
1711,Hawlitschka_2017_stereology,StereologyDetail,0.1965138899162412
1712,Ketamine-medetomidine,Solution,0.1965029275044799
1713,Yoshikawa_2010_immuno,Experiment,0.19636363647878172
1714,Yoshikawa_2010_immuno_LFMdetails,LightFluorescenceMicroscopeDetail,0.19636363647878172
1715,O'Kusky_1999_bl6-1,Experiment,0.19617788661271335
1716,Chan_1997_SNc,RegionRecord,0.19611250043381007
1717,Grieb_2013_snc,RegionRecord,0.19611250043381007
1718,Pickel_1999_sections_NPY_axonterminals_quantitation_stereology,StereologyDetail,0.19611250043381007
1719,Hermann_2013_SN,RegionRecord,0.19611250043381007
1720,Chan_1997_stereology,StereologyDetail,0.19611250043381007
1721,Simkins_2012_SN,RegionRecord,0.19611250043381007
1722,Grieb_2013_stereology,StereologyDetail,0.19611250043381007
1723,Korkmaz_2012_snc,RegionRecord,0.19611250043381007
1724,Hermann_2013_stereology,StereologyDetail,0.19611250043381007
1725,Shaw_2010_snc,RegionRecord,0.19611250043381007
1726,Simkins_2012_stereology,StereologyDetail,0.19611250043381007
1727,Smith_2008_cpu,RegionRecord,0.19611250043381007
1728,Gomide_2005b_stereology_OX-42_ipsi,StereologyDetail,0.19611250043381007
1729,Petersen_2000_cpu,RegionRecord,0.19611250043381007
1730,Gomide_2005b_stereology_GFAP_contra,StereologyDetail,0.19611250043381007
1731,Rymar_2004_cpu,RegionRecord,0.19611250043381007
1732,Korkmaz_2012_stereology,StereologyDetail,0.19611250043381007
1733,,Source,0.19611250043381007
1734,Shaw_2010_stereology,StereologyDetail,0.19611250043381007
1735,Gomide_2005b_str_gfap,StereologyDetail,0.19611250043381007
1736,Gomide_2005b_str_ox-42,StereologyDetail,0.19611250043381007
1737,Smith_2008_stereology,StereologyDetail,0.19611250043381007
1738,Petersen_2000_stereology,StereologyDetail,0.19611250043381007
1739,Rymar_2004_stereology,StereologyDetail,0.19611250043381007
1740,Yalcin-Cakmakli_2018_pv_stereology,StereologyDetail,0.19611250043381007
1741,Tracer injection,VisualizationProtocol,0.196041670255363
1742,Song_2013_immuno_LFMdetails,LightFluorescenceMicroscopeDetail,0.19604166708886625
1743,Fogarty_2017_young_slices,Specimen,0.1959289801772684
1744,Fogarty_2017_old_slices,Specimen,0.1959289801772684
1745,Klenowski_2016_old_slices,Specimen,0.1959289801772684
1746,Chang_2010_sections_ENK,Specimen,0.19585096244700256
1747,Chang_2010_sections_DYN,Specimen,0.19585096244700256
1748,Rabchevsky_1998_cpu,RegionRecord,0.19578409157693388
1749,Kincaid_2001_snc,RegionRecord,0.19578409157693388
1750,Baquet_2009_stereology,StereologyDetail,0.19578409157693388
1751,Kincaid_2001_stereology,StereologyDetail,0.19578409157693388
1752,Gomide_2005_stereology_str_s100,StereologyDetail,0.19578409157693388
1753,Gomide_2005_stereology_str_bfgf,StereologyDetail,0.19578409157693388
1754,Ishida_2001_sections,Specimen,0.19551041739759967
1755,Mori_2017_sections_TH_cells_quantitation_snc_stereology,StereologyDetail,0.19551041739759967
1756,Filice_2016_wt_sections,Specimen,0.19551041739759967
1757,Depboylu_2013_stereology,StereologyDetail,0.19551041739759967
1758,Filice_2016_PVEGFP_sections,Specimen,0.19551041739759967
1759,MCID analysis,Software,0.19551041739759967
1760,Depboylu_2013_snc,RegionRecord,0.19551041739759967
1761,Parish_2001_sections_snc_TH_stereology,StereologyDetail,0.19527884693816305
1762,Rostral ventromedial,RegionZone,0.19527884693816305
1763,Wouterlood_2012_sections_vgat,Specimen,0.19518293850123883
1764,Central dorsomedial,RegionZone,0.19508035785984248
1765,Gritti_2006_sections_cells_quantitation_stereology,StereologyDetail,0.19508035785984248
1766,Central ventrolateral,RegionZone,0.19508035785984248
1767,Gritti_2006_sections_ChAT_neurons_quantitation,StereologyDetail,0.19508035785984248
1768,Luk_2001_stereology_PV,StereologyDetail,0.19508035785984248
1769,Olympus Computer Assisted Stereological Toolbox,Software,0.1949083339655772
1770,Finkelstein_2000_snc,RegionRecord,0.1949083339655772
1771,Finkelstein_2000_stereology,StereologyDetail,0.1949083339655772
1772,,Source,0.19487337702885274
1773,,Source,0.19485742263495925
1774,Lorenc-Koci_2011_sections,Specimen,0.19478437551297248
1775,Richards_2007_SNc,RegionRecord,0.1947578131570481
1776,Richards_2017_SNr,RegionRecord,0.1947578131570481
1777,NMO_Spiga_2014_nacc_shell,RegionRecord,0.1947578131570481
1778,NMO_Spiga_2014_nacc_core,RegionRecord,0.1947578131570481
1779,Richards_2007_stereology_SNr,StereologyDetail,0.1947578131570481
1780,Fauchey_2000_sections_PPA/SP,Specimen,0.19475000160746278
1781,Fauchey_2000_sections_PPA/D3,Specimen,0.19475000160746278
1782,Serial twophoton tomography,SectioningInstrument,0.19462499860674146
1783,MBA Cell Type Atlas_LFMdetails,LightFluorescenceMicroscopeDetail,0.19462499860674146
1784,Antigen retrieval,TreatmentPurpose,0.19462499860674146
1785,Lawhorn_2008_stereology_DLstrio,StereologyDetail,0.19450694527477028
1786,Lawhorn_2008_stereology_DMstrio,StereologyDetail,0.19450694527477028
1787,Lawhorn_2008_stereology_VLstrio,StereologyDetail,0.19450694527477028
1788,Lawhorn_2008_stereology_VMstrio,StereologyDetail,0.19450694527477028
1789,Lawhorn_2008_stereology_Dlmatrix,StereologyDetail,0.19450694527477028
1790,Lawhorn_2008_stereology_DMmatrix,StereologyDetail,0.19450694527477028
1791,Lawhorn_2008_stereology_VLmatrix,StereologyDetail,0.19450694527477028
1792,Lawhorn_2008_stereology_VMmatrix,StereologyDetail,0.19450694527477028
1793,Rat GAD65 cRNA,Reporter,0.19443181697279216
1794,Song_2013_sections_thio,Specimen,0.19433724163100127
1795,Yoshikawa_2010_cvneun_sections_cv,Specimen,0.19430245647672567
1796,Alexi_1996_LFMdetails,LightFluorescenceMicroscopeDetail,0.19427083544433119
1797,Alexi_1996,Experiment,0.19427083544433119
1798,Champy_2003_sections_DARRP,Specimen,0.19423541580326856
1799,Champy_2003_sections_chat,Specimen,0.19423541580326856
1800,Champy_2003_sections_NPY,Specimen,0.19423541580326856
1801,Champy_2003_sections_GFAP,Specimen,0.19423541580326856
1802,Champy_2003_sections_ED1,Specimen,0.19423541580326856
1803,"Matrix, intermediate medial",RegionZone,0.19422023878432812
1804,"Matrix, intermediate lateral",RegionZone,0.19422023878432812
1805,"Striosome, intermediate medial",RegionZone,0.19422023878432812
1806,"Striosome, intermediate lateral",RegionZone,0.19422023878432812
1807,"Striosome, rostral intermediate lateral",RegionZone,0.19422023878432812
1808,"Striosome, rostral intermediate medial",RegionZone,0.19422023878432812
1809,"Matrix, rostral intermediate lateral",RegionZone,0.19422023878432812
1810,"Matrix, rostral intermediate medial",RegionZone,0.19422023878432812
1811,Baker_1980_BALB/cJ_sections,Specimen,0.19414687362732366
1812,Baker_1980_CBA/J_sections,Specimen,0.19414687362732366
1813,Kusnoor_2010_ultrathinsections,Specimen,0.19414687362732366
1814,Richards_2007_sections,Specimen,0.19414687362732366
1815,Frau_2011_sections,Specimen,0.19414687362732366
1816,Gross_2003_sections,Specimen,0.19414687362732366
1817,Lieb_1996_sections,Specimen,0.19414687362732366
1818,Smeyne_2016_sections_modelbased,Specimen,0.19414687362732366
1819,Smeyne_2016_sections_designbased,Specimen,0.19414687362732366
1820,Song_2012_sections,Specimen,0.19414687362732366
1821,Lawrence_2012_golgi_sections,Specimen,0.19414687362732366
1822,Cuzon Carlson_2012_slices,Specimen,0.19414687362732366
1823,Day-Wilson_2006_sections,Specimen,0.19414687362732366
1824,Ibanez-Sandoval_2010_sections,Specimen,0.19414687362732366
1825,Naito_1994_sections,Specimen,0.19414687362732366
1826,Murata_2003_P1_sections,Specimen,0.19414687362732366
1827,Murata_2003_P10_sections,Specimen,0.19414687362732366
1828,Murata_2003_P14_sections,Specimen,0.19414687362732366
1829,Murata_2003_P21_sections,Specimen,0.19414687362732366
1830,Murata_2003_P28_sections,Specimen,0.19414687362732366
1831,Murata_2003_P3_sections,Specimen,0.19414687362732366
1832,Murata_2003_P35_sections,Specimen,0.19414687362732366
1833,Murata_2003_P5_sections,Specimen,0.19414687362732366
1834,Murata_2003_P7_sections,Specimen,0.19414687362732366
1835,Normand_1987_sections,Specimen,0.19414687362732366
1836,Richner_2009_12m_sections,Specimen,0.19414687362732366
1837,Richner_2009_6m_sections,Specimen,0.19414687362732366
1838,Samadi_2013_11w_sections,Specimen,0.19414687362732366
1839,Uehara-Kunugi_1991_sections,Specimen,0.19414687362732366
1840,Ariano_1997_sections_GluR1double,Specimen,0.19413461750373245
1841,Ariano_1997_sections_D1A_GluR1,Specimen,0.19413461750373245
1842,Ariano_1997_sections_GluR1_NMDAR1,Specimen,0.19413461750373245
1843,Ariano_1997_sections_D1A_D2,Specimen,0.19413461750373245
1844,Ariano_1997_sections_GluR1_D1A,Specimen,0.19413461750373245
1845,Ariano_1997_sections_D2_NMDAR1,Specimen,0.19413461750373245
1846,Ariano_1997_sections_GluR1_D2,Specimen,0.19413461750373245
1847,Ariano_1997_sections_D2_GluR1,Specimen,0.19413461750373245
1848,Ariano_1997_sections_D1A_NMDAR1,Specimen,0.19413461750373245
1849,Ariano_1997_sections_D2_D1A,Specimen,0.19413461750373245
1850,Price_2009_sections_nissl,Specimen,0.1940515883965418
1851,Breckenridge_2013_study4_sections_CV,Specimen,0.19396093990653757
1852,Unspecified anti ChAT,Reporter,0.1939594801515341
1853,Stayte_2015_shamveh_sections_Neun,Specimen,0.19385089345742018
1854,Stayte_2015_sham_sections_neun,Specimen,0.19385089345742018
1855,Becker_2017_sections,Specimen,0.1937668277183548
1856,Unspecified anti NGFr,Reporter,0.19346591196954252
1857,SOM-IRES-Cre x Ai3-EYFP,TransgenicLine,0.1933414631057531
1858,Park_2006_TH_nissl_sections,Specimen,0.19327574642375114
1859,Substantia nigra projecting,CellPhenotype,0.19327317018517426
1860,Entopeduncular nucleus projecting,CellPhenotype,0.19327317018517426
1861,Subthalamic nucleus projecting,CellPhenotype,0.19327317018517426
1862,Globus pallidus projecting,CellPhenotype,0.19327317018517426
1863,Staining,TreatmentPurpose,0.19287697840482
1864,NeuN,Solution,0.19284294093959034
1865,Luk_2001_sections_nissl,Specimen,0.19274243831168864
1866,Unspecified anti biotin_streptavidin Cy2,Reporter,0.19264860115945343
1867,Roberts_1995,Experiment,0.19250000379979612
1868,Roberts_1995_Emdetails,ElectronMicroscopeDetail,0.19250000379979612
1869,Aguirre_1999,Experiment,0.19250000379979612
1870,Vidyadhara_2017_LFMdetails,LightFluorescenceMicroscopeDetail,0.19250000379979612
1871,Aguirre_1999_LFMdetails,LightFluorescenceMicroscopeDetail,0.19250000379979612
1872,Busceti_2008_LFMdetails,LightFluorescenceMicroscopeDetail,0.19250000379979612
1873,"Agranular insular cortex, posterior part",BrainRegion,0.19250000063329936
1874,Unspecified anti biotin_streptavidin-alexa 488,Reporter,0.19250000063329936
1875,Filice_2016_LFMdetails,LightFluorescenceMicroscopeDetail,0.19250000063329936
1876,Rabbit anti mouse_biotin,Reporter,0.19246591012924913
1877,Nitroblue tetrazolium,Solution,0.19234780633123594
1878,Finkelstein_2000_sections,Specimen,0.1921812493936159
1879,Hain_2016_sections,Specimen,0.1920750003657304
1880,O'Kusky_1999_bl6-2_sections,Specimen,0.1920750003657304
1881,O'Kusky_1999_Sv_sections,Specimen,0.1920750003657304
1882,Kang_2010_sections,Specimen,0.1920750003657304
